GR_NAME,PL_T,P+,OBJ_COUNT
Akmenės Vartotojai,2022-04-01 00:00:00,2320.7655,241
Akmenės Vartotojai,2022-04-01 01:00:00,2260.2326,241
Akmenės Vartotojai,2022-04-01 02:00:00,2191.029,241
Akmenės Vartotojai,2022-04-01 03:00:00,2385.3831,241
Akmenės Vartotojai,2022-04-01 04:00:00,2499.9923,241
Akmenės Vartotojai,2022-04-01 05:00:00,2609.2495,241
Akmenės Vartotojai,2022-04-01 06:00:00,2728.5051,241
Akmenės Vartotojai,2022-04-01 07:00:00,2999.5378,241
Akmenės Vartotojai,2022-04-01 08:00:00,3681.4268,241
Akmenės Vartotojai,2022-04-01 09:00:00,3636.6995,241
Akmenės Vartotojai,2022-04-01 10:00:00,3759.3132,241
Akmenės Vartotojai,2022-04-01 11:00:00,3534.9864,241
Akmenės Vartotojai,2022-04-01 12:00:00,3746.5787,241
Akmenės Vartotojai,2022-04-01 13:00:00,3785.3678,241
Akmenės Vartotojai,2022-04-01 14:00:00,3606.2111,241
Akmenės Vartotojai,2022-04-01 15:00:00,3450.2449,241
Akmenės Vartotojai,2022-04-01 16:00:00,3237.4722,241
Akmenės Vartotojai,2022-04-01 17:00:00,3126.1154,241
Akmenės Vartotojai,2022-04-01 18:00:00,2873.5551,241
Akmenės Vartotojai,2022-04-01 19:00:00,3192.4777,241
Akmenės Vartotojai,2022-04-01 20:00:00,3338.3193,241
Akmenės Vartotojai,2022-04-01 21:00:00,3118.6745,241
Akmenės Vartotojai,2022-04-01 22:00:00,2804.8663,241
Akmenės Vartotojai,2022-04-01 23:00:00,2882.8376,241
Akmenės Vartotojai,2022-04-02 00:00:00,2833.8198,241
Akmenės Vartotojai,2022-04-02 01:00:00,2816.3822,241
Akmenės Vartotojai,2022-04-02 02:00:00,2719.922,241
Akmenės Vartotojai,2022-04-02 03:00:00,2834.2027,241
Akmenės Vartotojai,2022-04-02 04:00:00,2873.9263,241
Akmenės Vartotojai,2022-04-02 05:00:00,2739.6677,241
Akmenės Vartotojai,2022-04-02 06:00:00,2640.5569,241
Akmenės Vartotojai,2022-04-02 07:00:00,2740.1242,241
Akmenės Vartotojai,2022-04-02 08:00:00,2814.6334,241
Akmenės Vartotojai,2022-04-02 09:00:00,2868.8204,241
Akmenės Vartotojai,2022-04-02 10:00:00,2732.1131,241
Akmenės Vartotojai,2022-04-02 11:00:00,2661.7443,241
Akmenės Vartotojai,2022-04-02 12:00:00,2708.1354,241
Akmenės Vartotojai,2022-04-02 13:00:00,2729.7379,241
Akmenės Vartotojai,2022-04-02 14:00:00,2597.5787,241
Akmenės Vartotojai,2022-04-02 15:00:00,2703.3853,241
Akmenės Vartotojai,2022-04-02 16:00:00,2656.783,241
Akmenės Vartotojai,2022-04-02 17:00:00,2357.8648,241
Akmenės Vartotojai,2022-04-02 18:00:00,2223.7239,241
Akmenės Vartotojai,2022-04-02 19:00:00,2485.4945,241
Akmenės Vartotojai,2022-04-02 20:00:00,2720.4825,241
Akmenės Vartotojai,2022-04-02 21:00:00,2625.956,241
Akmenės Vartotojai,2022-04-02 22:00:00,2686.2609,241
Akmenės Vartotojai,2022-04-02 23:00:00,2758.6182,241
Akmenės Vartotojai,2022-04-03 00:00:00,2692.5966,241
Akmenės Vartotojai,2022-04-03 01:00:00,2718.7673,241
Akmenės Vartotojai,2022-04-03 02:00:00,2712.2817,241
Akmenės Vartotojai,2022-04-03 03:00:00,2707.9973,241
Akmenės Vartotojai,2022-04-03 04:00:00,2750.6509,241
Akmenės Vartotojai,2022-04-03 05:00:00,2541.7546,241
Akmenės Vartotojai,2022-04-03 06:00:00,2231.5271,241
Akmenės Vartotojai,2022-04-03 07:00:00,2390.6193,241
Akmenės Vartotojai,2022-04-03 08:00:00,2549.3909,241
Akmenės Vartotojai,2022-04-03 09:00:00,2720.5694,241
Akmenės Vartotojai,2022-04-03 10:00:00,2608.7265,241
Akmenės Vartotojai,2022-04-03 11:00:00,2505.1699,241
Akmenės Vartotojai,2022-04-03 12:00:00,2515.9361,241
Akmenės Vartotojai,2022-04-03 13:00:00,2566.6681,241
Akmenės Vartotojai,2022-04-03 14:00:00,2471.3281,241
Akmenės Vartotojai,2022-04-03 15:00:00,2439.8567,241
Akmenės Vartotojai,2022-04-03 16:00:00,2458.7559,241
Akmenės Vartotojai,2022-04-03 17:00:00,2350.3444,241
Akmenės Vartotojai,2022-04-03 18:00:00,2147.4511,241
Akmenės Vartotojai,2022-04-03 19:00:00,2330.5545,241
Akmenės Vartotojai,2022-04-03 20:00:00,2586.6865,241
Akmenės Vartotojai,2022-04-03 21:00:00,2792.4856,241
