GR_NAME,PL_T,P+,OBJ_COUNT
Akmenės Vartotojai,2022-12-01 00:00:00,2786.6054,239
Akmenės Vartotojai,2022-12-01 01:00:00,3021.2439,239
Akmenės Vartotojai,2022-12-01 02:00:00,3030.4724,239
Akmenės Vartotojai,2022-12-01 03:00:00,3051.1773,239
Akmenės Vartotojai,2022-12-01 04:00:00,3199.6629,239
Akmenės Vartotojai,2022-12-01 05:00:00,3445.8126,239
Akmenės Vartotojai,2022-12-01 06:00:00,3494.0324,239
Akmenės Vartotojai,2022-12-01 07:00:00,3559.6061,239
Akmenės Vartotojai,2022-12-01 08:00:00,4495.9227,239
Akmenės Vartotojai,2022-12-01 09:00:00,4914.653,239
Akmenės Vartotojai,2022-12-01 10:00:00,5235.5585,239
Akmenės Vartotojai,2022-12-01 11:00:00,6566.7887,239
Akmenės Vartotojai,2022-12-01 12:00:00,7204.2504,239
Akmenės Vartotojai,2022-12-01 13:00:00,8939.0193,239
Akmenės Vartotojai,2022-12-01 14:00:00,8750.9613,239
Akmenės Vartotojai,2022-12-01 15:00:00,8590.9811,239
Akmenės Vartotojai,2022-12-01 16:00:00,8679.1491,239
Akmenės Vartotojai,2022-12-01 17:00:00,9392.9792,239
Akmenės Vartotojai,2022-12-01 18:00:00,10039.3611,239
Akmenės Vartotojai,2022-12-01 19:00:00,9637.512,239
Akmenės Vartotojai,2022-12-01 20:00:00,9999.1908,239
Akmenės Vartotojai,2022-12-01 21:00:00,10884.4136,239
Akmenės Vartotojai,2022-12-01 22:00:00,10681.0226,239
Akmenės Vartotojai,2022-12-01 23:00:00,10438.5014,239
Akmenės Vartotojai,2022-12-02 00:00:00,9943.3092,239
Akmenės Vartotojai,2022-12-02 01:00:00,10422.7697,239
Akmenės Vartotojai,2022-12-02 02:00:00,9920.2961,239
Akmenės Vartotojai,2022-12-02 03:00:00,10151.8655,239
Akmenės Vartotojai,2022-12-02 04:00:00,10192.3044,239
Akmenės Vartotojai,2022-12-02 05:00:00,10164.8919,239
Akmenės Vartotojai,2022-12-02 06:00:00,10021.9381,239
Akmenės Vartotojai,2022-12-02 07:00:00,10102.0043,239
Akmenės Vartotojai,2022-12-02 08:00:00,10921.2583,239
Akmenės Vartotojai,2022-12-02 09:00:00,11862.4102,239
Akmenės Vartotojai,2022-12-02 10:00:00,12137.079,239
Akmenės Vartotojai,2022-12-02 11:00:00,12103.3441,239
Akmenės Vartotojai,2022-12-02 12:00:00,11605.0402,239
Akmenės Vartotojai,2022-12-02 13:00:00,11571.6262,239
Akmenės Vartotojai,2022-12-02 14:00:00,11266.7264,239
Akmenės Vartotojai,2022-12-02 15:00:00,10829.3716,239
Akmenės Vartotojai,2022-12-02 16:00:00,10961.9877,239
Akmenės Vartotojai,2022-12-02 17:00:00,10943.6161,239
Akmenės Vartotojai,2022-12-02 18:00:00,9893.3551,239
Akmenės Vartotojai,2022-12-02 19:00:00,9336.8884,239
Akmenės Vartotojai,2022-12-02 20:00:00,9919.8728,239
Akmenės Vartotojai,2022-12-02 21:00:00,10187.541,239
Akmenės Vartotojai,2022-12-02 22:00:00,10188.1444,239
Akmenės Vartotojai,2022-12-02 23:00:00,9740.345,239
Akmenės Vartotojai,2022-12-03 00:00:00,10199.9808,239
Akmenės Vartotojai,2022-12-03 01:00:00,10361.0752,239
Akmenės Vartotojai,2022-12-03 02:00:00,9997.1628,239
Akmenės Vartotojai,2022-12-03 03:00:00,10185.2229,239
Akmenės Vartotojai,2022-12-03 04:00:00,10243.8725,239
Akmenės Vartotojai,2022-12-03 05:00:00,10130.9721,239
Akmenės Vartotojai,2022-12-03 06:00:00,10136.2177,239
Akmenės Vartotojai,2022-12-03 07:00:00,9576.3621,239
Akmenės Vartotojai,2022-12-03 08:00:00,9694.894,239
Akmenės Vartotojai,2022-12-03 09:00:00,10277.5991,239
Akmenės Vartotojai,2022-12-03 10:00:00,10579.7591,239
Akmenės Vartotojai,2022-12-03 11:00:00,10608.7217,239
Akmenės Vartotojai,2022-12-03 12:00:00,10464.5321,239
Akmenės Vartotojai,2022-12-03 13:00:00,10500.3817,239
Akmenės Vartotojai,2022-12-03 14:00:00,10699.2263,239
Akmenės Vartotojai,2022-12-03 15:00:00,10383.5949,239
Akmenės Vartotojai,2022-12-03 16:00:00,10713.6518,239
Akmenės Vartotojai,2022-12-03 17:00:00,10714.4534,239
Akmenės Vartotojai,2022-12-03 18:00:00,10112.3929,239
Akmenės Vartotojai,2022-12-03 19:00:00,9645.6972,239
Akmenės Vartotojai,2022-12-03 20:00:00,9714.1672,239
Akmenės Vartotojai,2022-12-03 21:00:00,10200.3581,239
Akmenės Vartotojai,2022-12-03 22:00:00,9943.2817,239
Akmenės Vartotojai,2022-12-03 23:00:00,9826.0247,239
Akmenės Vartotojai,2022-12-04 00:00:00,9728.5996,239
Akmenės Vartotojai,2022-12-04 01:00:00,9315.3147,239
Akmenės Vartotojai,2022-12-04 02:00:00,9172.4243,239
Akmenės Vartotojai,2022-12-04 03:00:00,9440.9859,239
Akmenės Vartotojai,2022-12-04 04:00:00,9622.6722,239
Akmenės Vartotojai,2022-12-04 05:00:00,10133.3486,239
Akmenės Vartotojai,2022-12-04 06:00:00,10008.3249,239
Akmenės Vartotojai,2022-12-04 07:00:00,9859.3339,239
Akmenės Vartotojai,2022-12-04 08:00:00,9607.8109,239
Akmenės Vartotojai,2022-12-04 09:00:00,9917.5761,239
Akmenės Vartotojai,2022-12-04 10:00:00,10156.8566,239
Akmenės Vartotojai,2022-12-04 11:00:00,10233.8234,239
