GR_NAME;PL_T;P+;OBJ_COUNT
Akmenės Vartotojai;2022-03-01 00:00:00;2717,635;242
Akmenės Vartotojai;2022-03-01 01:00:00;2756,5717;242
Akmenės Vartotojai;2022-03-01 02:00:00;2745,8437;242
Akmenės Vartotojai;2022-03-01 03:00:00;2647,287;242
Akmenės Vartotojai;2022-03-01 04:00:00;2787,5323;242
Akmenės Vartotojai;2022-03-01 05:00:00;2924,5292;242
Akmenės Vartotojai;2022-03-01 06:00:00;3043,7946;242
Akmenės Vartotojai;2022-03-01 07:00:00;2993,9548;242
Akmenės Vartotojai;2022-03-01 08:00:00;3354,3849;242
Akmenės Vartotojai;2022-03-01 09:00:00;3172,04;242
Akmenės Vartotojai;2022-03-01 10:00:00;3401,9178;242
Akmenės Vartotojai;2022-03-01 11:00:00;3329,2256;242
Akmenės Vartotojai;2022-03-01 12:00:00;3307,0957;242
Akmenės Vartotojai;2022-03-01 13:00:00;3570,7346;242
Akmenės Vartotojai;2022-03-01 14:00:00;3561,3437;242
Akmenės Vartotojai;2022-03-01 15:00:00;3418,0833;242
Akmenės Vartotojai;2022-03-01 16:00:00;3336,7945;242
Akmenės Vartotojai;2022-03-01 17:00:00;2963,1161;242
Akmenės Vartotojai;2022-03-01 18:00:00;2930,7341;242
Akmenės Vartotojai;2022-03-01 19:00:00;2714,9087;242
Akmenės Vartotojai;2022-03-01 20:00:00;2695,5021;242
Akmenės Vartotojai;2022-03-01 21:00:00;2680,6455;242
Akmenės Vartotojai;2022-03-01 22:00:00;2787,9317;242
Akmenės Vartotojai;2022-03-01 23:00:00;2611,6938;242
Akmenės Vartotojai;2022-03-02 00:00:00;2616,443;242
Akmenės Vartotojai;2022-03-02 01:00:00;2552,2851;242
Akmenės Vartotojai;2022-03-02 02:00:00;2741,3566;242
Akmenės Vartotojai;2022-03-02 03:00:00;2596,6914;242
Akmenės Vartotojai;2022-03-02 04:00:00;2701,5193;242
Akmenės Vartotojai;2022-03-02 05:00:00;2770,6589;242
Akmenės Vartotojai;2022-03-02 06:00:00;2712,1587;242
Akmenės Vartotojai;2022-03-02 07:00:00;2585,4308;242
Akmenės Vartotojai;2022-03-02 08:00:00;3055,7579;242
Akmenės Vartotojai;2022-03-02 09:00:00;3192,4791;242
Akmenės Vartotojai;2022-03-02 10:00:00;3212,6618;242
Akmenės Vartotojai;2022-03-02 11:00:00;3193,522;242
Akmenės Vartotojai;2022-03-02 12:00:00;2979,31;242
Akmenės Vartotojai;2022-03-02 13:00:00;2992,1225;242
Akmenės Vartotojai;2022-03-02 14:00:00;3114,7547;242
Akmenės Vartotojai;2022-03-02 15:00:00;3121,0923;242
Akmenės Vartotojai;2022-03-02 16:00:00;3090,9067;242
Akmenės Vartotojai;2022-03-02 17:00:00;2612,8948;242
Akmenės Vartotojai;2022-03-02 18:00:00;2624,1679;242
Akmenės Vartotojai;2022-03-02 19:00:00;2459,0204;242
Akmenės Vartotojai;2022-03-02 20:00:00;2439,3801;242
Akmenės Vartotojai;2022-03-02 21:00:00;2891,4735;242
Akmenės Vartotojai;2022-03-02 22:00:00;2659,9483;242
Akmenės Vartotojai;2022-03-02 23:00:00;2459,3905;242
Akmenės Vartotojai;2022-03-03 00:00:00;2315,8965;242
Akmenės Vartotojai;2022-03-03 01:00:00;2291,1884;242
Akmenės Vartotojai;2022-03-03 02:00:00;2279,4302;242
