GR_NAME,PL_T,P+,OBJ_COUNT
Akmenės Vartotojai,2022-10-01 00:00:00,9752.8748,240
Akmenės Vartotojai,2022-10-01 01:00:00,9898.8666,240
Akmenės Vartotojai,2022-10-01 02:00:00,9836.3797,240
Akmenės Vartotojai,2022-10-01 03:00:00,9617.5198,240
Akmenės Vartotojai,2022-10-01 04:00:00,9528.881,240
Akmenės Vartotojai,2022-10-01 05:00:00,9315.017,240
Akmenės Vartotojai,2022-10-01 06:00:00,8850.2622,240
Akmenės Vartotojai,2022-10-01 07:00:00,8845.5329,240
Akmenės Vartotojai,2022-10-01 08:00:00,9539.7119,240
Akmenės Vartotojai,2022-10-01 09:00:00,9172.3798,240
Akmenės Vartotojai,2022-10-01 10:00:00,8703.3336,240
Akmenės Vartotojai,2022-10-01 11:00:00,8314.8266,240
Akmenės Vartotojai,2022-10-01 12:00:00,8132.7636,240
Akmenės Vartotojai,2022-10-01 13:00:00,8762.484,240
Akmenės Vartotojai,2022-10-01 14:00:00,9028.0856,240
Akmenės Vartotojai,2022-10-01 15:00:00,8746.2062,240
Akmenės Vartotojai,2022-10-01 16:00:00,8772.3485,240
Akmenės Vartotojai,2022-10-01 17:00:00,9093.8465,240
Akmenės Vartotojai,2022-10-01 18:00:00,8861.7536,240
Akmenės Vartotojai,2022-10-01 19:00:00,8614.9307,240
Akmenės Vartotojai,2022-10-01 20:00:00,9136.2159,240
Akmenės Vartotojai,2022-10-01 21:00:00,9123.9553,240
Akmenės Vartotojai,2022-10-01 22:00:00,8638.4503,240
Akmenės Vartotojai,2022-10-01 23:00:00,6017.0895,240
Akmenės Vartotojai,2022-10-02 00:00:00,5373.3007,240
Akmenės Vartotojai,2022-10-02 01:00:00,5131.4964,240
Akmenės Vartotojai,2022-10-02 02:00:00,4984.0135,240
Akmenės Vartotojai,2022-10-02 03:00:00,5349.5773,240
Akmenės Vartotojai,2022-10-02 04:00:00,5673.7714,240
Akmenės Vartotojai,2022-10-02 05:00:00,7508.8616,240
Akmenės Vartotojai,2022-10-02 06:00:00,8302.9585,240
Akmenės Vartotojai,2022-10-02 07:00:00,8123.9796,240
Akmenės Vartotojai,2022-10-02 08:00:00,8387.5746,240
Akmenės Vartotojai,2022-10-02 09:00:00,8696.151,240
Akmenės Vartotojai,2022-10-02 10:00:00,8546.3689,240
Akmenės Vartotojai,2022-10-02 11:00:00,8328.3333,240
Akmenės Vartotojai,2022-10-02 12:00:00,7962.6342,240
