GR_NAME,PL_T,P+,OBJ_COUNT
Akmenės Vartotojai,2022-07-01 00:00:00,1.7545,7
Akmenės Vartotojai,2022-07-01 01:00:00,0.7705,7
Akmenės Vartotojai,2022-07-01 02:00:00,2.0436,7
Akmenės Vartotojai,2022-07-01 03:00:00,1.68,7
Akmenės Vartotojai,2022-07-01 04:00:00,0.8681,7
Akmenės Vartotojai,2022-07-01 05:00:00,1.2578,7
Akmenės Vartotojai,2022-07-01 06:00:00,1.369,7
Akmenės Vartotojai,2022-07-01 07:00:00,1.6469,7
Akmenės Vartotojai,2022-07-01 08:00:00,2.1993,7
Akmenės Vartotojai,2022-07-01 09:00:00,1.1614,7
Akmenės Vartotojai,2022-07-01 10:00:00,3.5434,7
Akmenės Vartotojai,2022-07-01 11:00:00,1.9921,7
Akmenės Vartotojai,2022-07-01 12:00:00,1.5589,7
Akmenės Vartotojai,2022-07-01 13:00:00,2.9824,7
Akmenės Vartotojai,2022-07-01 14:00:00,4.5023,7
Akmenės Vartotojai,2022-07-01 15:00:00,1.9448,7
Akmenės Vartotojai,2022-07-01 16:00:00,2.3338,7
Akmenės Vartotojai,2022-07-01 17:00:00,2.702,7
Akmenės Vartotojai,2022-07-01 18:00:00,1.7806,7
Akmenės Vartotojai,2022-07-01 19:00:00,1.4502,7
Akmenės Vartotojai,2022-07-01 20:00:00,4.6196,7
Akmenės Vartotojai,2022-07-01 21:00:00,2.7738,7
Akmenės Vartotojai,2022-07-01 22:00:00,1.5993,7
Akmenės Vartotojai,2022-07-01 23:00:00,3.448,7
Akmenės Vartotojai,2022-07-02 00:00:00,1.3208,7
Akmenės Vartotojai,2022-07-02 01:00:00,0.7735,7
Akmenės Vartotojai,2022-07-02 02:00:00,1.3453,7
Akmenės Vartotojai,2022-07-02 03:00:00,0.7842,7
Akmenės Vartotojai,2022-07-02 04:00:00,2.9434,7
Akmenės Vartotojai,2022-07-02 05:00:00,1.7149,7
Akmenės Vartotojai,2022-07-02 06:00:00,0.8413,7
Akmenės Vartotojai,2022-07-02 07:00:00,2.3205,7
Akmenės Vartotojai,2022-07-02 08:00:00,2.2664,7
Akmenės Vartotojai,2022-07-02 09:00:00,1.527,7
Akmenės Vartotojai,2022-07-02 10:00:00,1.981,7
Akmenės Vartotojai,2022-07-02 11:00:00,1.6055,7
Akmenės Vartotojai,2022-07-02 12:00:00,3.9308,7
Akmenės Vartotojai,2022-07-02 13:00:00,3.1743,7
Akmenės Vartotojai,2022-07-02 14:00:00,4.0648,7
Akmenės Vartotojai,2022-07-02 15:00:00,2.074,7
Akmenės Vartotojai,2022-07-02 16:00:00,1.8577,7
Akmenės Vartotojai,2022-07-02 17:00:00,3.5349,7
Akmenės Vartotojai,2022-07-02 18:00:00,1.8899,7
Akmenės Vartotojai,2022-07-02 19:00:00,2.0928,7
Akmenės Vartotojai,2022-07-02 20:00:00,2.3844,7
Akmenės Vartotojai,2022-07-02 21:00:00,1.7058,7
Akmenės Vartotojai,2022-07-02 22:00:00,5.2341,7
Akmenės Vartotojai,2022-07-02 23:00:00,3.6642,7
Akmenės Vartotojai,2022-07-03 00:00:00,1.7047,7
Akmenės Vartotojai,2022-07-03 01:00:00,0.884,7
Akmenės Vartotojai,2022-07-03 02:00:00,1.3547,7
