GR_NAME,PL_T,P+,OBJ_COUNT
Akmenės Vartotojai,2022-09-01 00:00:00,0.915,7
Akmenės Vartotojai,2022-09-01 01:00:00,1.3978,7
Akmenės Vartotojai,2022-09-01 02:00:00,1.1618,7
Akmenės Vartotojai,2022-09-01 03:00:00,1.0938,7
Akmenės Vartotojai,2022-09-01 04:00:00,1.0935,7
Akmenės Vartotojai,2022-09-01 05:00:00,1.9749,7
Akmenės Vartotojai,2022-09-01 06:00:00,1.896,7
Akmenės Vartotojai,2022-09-01 07:00:00,2.7938,7
Akmenės Vartotojai,2022-09-01 08:00:00,2.5501,7
Akmenės Vartotojai,2022-09-01 09:00:00,4.6375,7
Akmenės Vartotojai,2022-09-01 10:00:00,3.6532,7
Akmenės Vartotojai,2022-09-01 11:00:00,1.4742,7
Akmenės Vartotojai,2022-09-01 12:00:00,1.2151,7
Akmenės Vartotojai,2022-09-01 13:00:00,2.9679,7
Akmenės Vartotojai,2022-09-01 14:00:00,2.0703,7
Akmenės Vartotojai,2022-09-01 15:00:00,2.4836,7
Akmenės Vartotojai,2022-09-01 16:00:00,1.6228,7
Akmenės Vartotojai,2022-09-01 17:00:00,2.3779,7
Akmenės Vartotojai,2022-09-01 18:00:00,3.2064,7
Akmenės Vartotojai,2022-09-01 19:00:00,1.9879,7
Akmenės Vartotojai,2022-09-01 20:00:00,1.9691,7
Akmenės Vartotojai,2022-09-01 21:00:00,5.1721,7
Akmenės Vartotojai,2022-09-01 22:00:00,3.9016,7
Akmenės Vartotojai,2022-09-01 23:00:00,1.4931,7
Akmenės Vartotojai,2022-09-02 00:00:00,0.9015,7
Akmenės Vartotojai,2022-09-02 01:00:00,0.7965,7
Akmenės Vartotojai,2022-09-02 02:00:00,1.2418,7
Akmenės Vartotojai,2022-09-02 03:00:00,1.3802,7
Akmenės Vartotojai,2022-09-02 04:00:00,1.298,7
Akmenės Vartotojai,2022-09-02 05:00:00,2.0811,7
Akmenės Vartotojai,2022-09-02 06:00:00,3.5459,7
Akmenės Vartotojai,2022-09-02 07:00:00,2.9308,7
Akmenės Vartotojai,2022-09-02 08:00:00,2.5245,7
Akmenės Vartotojai,2022-09-02 09:00:00,2.2085,7
Akmenės Vartotojai,2022-09-02 10:00:00,2.5073,7
Akmenės Vartotojai,2022-09-02 11:00:00,1.5599,7
Akmenės Vartotojai,2022-09-02 12:00:00,3.1381,7
Akmenės Vartotojai,2022-09-02 13:00:00,2.5969,7
Akmenės Vartotojai,2022-09-02 14:00:00,3.6886,7
Akmenės Vartotojai,2022-09-02 15:00:00,2.974,7
Akmenės Vartotojai,2022-09-02 16:00:00,3.0879,7
Akmenės Vartotojai,2022-09-02 17:00:00,1.2196,7
Akmenės Vartotojai,2022-09-02 18:00:00,1.6819,7
Akmenės Vartotojai,2022-09-02 19:00:00,2.3789,7
Akmenės Vartotojai,2022-09-02 20:00:00,3.0816,7
Akmenės Vartotojai,2022-09-02 21:00:00,2.0978,7
Akmenės Vartotojai,2022-09-02 22:00:00,1.7899,7
Akmenės Vartotojai,2022-09-02 23:00:00,1.8188,7
Akmenės Vartotojai,2022-09-03 00:00:00,2.9427,7
Akmenės Vartotojai,2022-09-03 01:00:00,1.0349,7
Akmenės Vartotojai,2022-09-03 02:00:00,1.0613,7
Akmenės Vartotojai,2022-09-03 03:00:00,0.8546,7
Akmenės Vartotojai,2022-09-03 04:00:00,1.781,7
Akmenės Vartotojai,2022-09-03 05:00:00,1.7853,7
Akmenės Vartotojai,2022-09-03 06:00:00,2.4842,7
Akmenės Vartotojai,2022-09-03 07:00:00,3.8504,7
Akmenės Vartotojai,2022-09-03 08:00:00,2.8622,7
Akmenės Vartotojai,2022-09-03 09:00:00,2.4085,7
Akmenės Vartotojai,2022-09-03 10:00:00,1.4836,7
Akmenės Vartotojai,2022-09-03 11:00:00,2.2581,7
Akmenės Vartotojai,2022-09-03 12:00:00,3.91,7
Akmenės Vartotojai,2022-09-03 13:00:00,1.9821,7
Akmenės Vartotojai,2022-09-03 14:00:00,2.1368,7
Akmenės Vartotojai,2022-09-03 15:00:00,1.1769,7
Akmenės Vartotojai,2022-09-03 16:00:00,1.7618,7
Akmenės Vartotojai,2022-09-03 17:00:00,1.7711,7
Akmenės Vartotojai,2022-09-03 18:00:00,1.7876,7
Akmenės Vartotojai,2022-09-03 19:00:00,1.5463,7
Akmenės Vartotojai,2022-09-03 20:00:00,2.9315,7
Akmenės Vartotojai,2022-09-03 21:00:00,2.5022,7
Akmenės Vartotojai,2022-09-03 22:00:00,2.3721,7
Akmenės Vartotojai,2022-09-03 23:00:00,1.508,7
Akmenės Vartotojai,2022-09-04 00:00:00,0.8196,7
Akmenės Vartotojai,2022-09-04 01:00:00,1.2654,7
Akmenės Vartotojai,2022-09-04 02:00:00,0.7744,7
Akmenės Vartotojai,2022-09-04 03:00:00,1.035,7
Akmenės Vartotojai,2022-09-04 04:00:00,0.8501,7
Akmenės Vartotojai,2022-09-04 05:00:00,1.6137,7
Akmenės Vartotojai,2022-09-04 06:00:00,1.747,7
Akmenės Vartotojai,2022-09-04 07:00:00,1.9082,7
Akmenės Vartotojai,2022-09-04 08:00:00,1.9831,7
Akmenės Vartotojai,2022-09-04 09:00:00,2.7528,7
Akmenės Vartotojai,2022-09-04 10:00:00,2.6028,7
Akmenės Vartotojai,2022-09-04 11:00:00,6.954,7
Akmenės Vartotojai,2022-09-04 12:00:00,4.2501,7
Akmenės Vartotojai,2022-09-04 13:00:00,3.4109,7
