GR_NAME,PL_T,P+,OBJ_COUNT
Akmenės Vartotojai,2022-06-01 00:00:00,2.9622,8
Akmenės Vartotojai,2022-06-01 01:00:00,2.9992,8
Akmenės Vartotojai,2022-06-01 02:00:00,2.3848,8
Akmenės Vartotojai,2022-06-01 03:00:00,2.5466,8
Akmenės Vartotojai,2022-06-01 04:00:00,3.0784,8
Akmenės Vartotojai,2022-06-01 05:00:00,4.214,8
Akmenės Vartotojai,2022-06-01 06:00:00,3.9688,8
Akmenės Vartotojai,2022-06-01 07:00:00,4.3783,8
Akmenės Vartotojai,2022-06-01 08:00:00,4.7145,8
Akmenės Vartotojai,2022-06-01 09:00:00,3.7831,8
Akmenės Vartotojai,2022-06-01 10:00:00,2.7633,8
Akmenės Vartotojai,2022-06-01 11:00:00,2.7279,8
Akmenės Vartotojai,2022-06-01 12:00:00,3.0283,8
Akmenės Vartotojai,2022-06-01 13:00:00,2.5153,8
Akmenės Vartotojai,2022-06-01 14:00:00,2.5246,8
Akmenės Vartotojai,2022-06-01 15:00:00,1.5139,8
Akmenės Vartotojai,2022-06-01 16:00:00,2.155,8
Akmenės Vartotojai,2022-06-01 17:00:00,3.9357,8
Akmenės Vartotojai,2022-06-01 18:00:00,4.4067,8
Akmenės Vartotojai,2022-06-01 19:00:00,3.2089,8
Akmenės Vartotojai,2022-06-01 20:00:00,3.3253,8
Akmenės Vartotojai,2022-06-01 21:00:00,4.2546,8
Akmenės Vartotojai,2022-06-01 22:00:00,4.081,8
Akmenės Vartotojai,2022-06-01 23:00:00,3.9166,8
Akmenės Vartotojai,2022-06-02 00:00:00,1.9633,8
Akmenės Vartotojai,2022-06-02 01:00:00,2.1945,8
Akmenės Vartotojai,2022-06-02 02:00:00,2.7062,8
Akmenės Vartotojai,2022-06-02 03:00:00,3.3282,8
Akmenės Vartotojai,2022-06-02 04:00:00,1.9378,8
Akmenės Vartotojai,2022-06-02 05:00:00,2.9635,8
Akmenės Vartotojai,2022-06-02 06:00:00,2.5417,8
Akmenės Vartotojai,2022-06-02 07:00:00,2.5558,8
Akmenės Vartotojai,2022-06-02 08:00:00,3.8554,8
Akmenės Vartotojai,2022-06-02 09:00:00,2.3328,8
Akmenės Vartotojai,2022-06-02 10:00:00,2.2508,8
Akmenės Vartotojai,2022-06-02 11:00:00,2.642,8
Akmenės Vartotojai,2022-06-02 12:00:00,2.9833,8
Akmenės Vartotojai,2022-06-02 13:00:00,1.9614,8
Akmenės Vartotojai,2022-06-02 14:00:00,3.4965,8
Akmenės Vartotojai,2022-06-02 15:00:00,1.7946,8
Akmenės Vartotojai,2022-06-02 16:00:00,3.4018,8
Akmenės Vartotojai,2022-06-02 17:00:00,5.2872,8
Akmenės Vartotojai,2022-06-02 18:00:00,5.1692,8
Akmenės Vartotojai,2022-06-02 19:00:00,3.8632,8
Akmenės Vartotojai,2022-06-02 20:00:00,4.7178,8
Akmenės Vartotojai,2022-06-02 21:00:00,4.277,8
Akmenės Vartotojai,2022-06-02 22:00:00,6.7465,8
Akmenės Vartotojai,2022-06-02 23:00:00,4.8523,8
Akmenės Vartotojai,2022-06-03 00:00:00,3.8756,8
Akmenės Vartotojai,2022-06-03 01:00:00,2.4169,8
Akmenės Vartotojai,2022-06-03 02:00:00,2.121,8
Akmenės Vartotojai,2022-06-03 03:00:00,2.0239,8
Akmenės Vartotojai,2022-06-03 04:00:00,1.395,8
Akmenės Vartotojai,2022-06-03 05:00:00,1.9215,8
Akmenės Vartotojai,2022-06-03 06:00:00,1.9694,8
Akmenės Vartotojai,2022-06-03 07:00:00,2.2002,8
Akmenės Vartotojai,2022-06-03 08:00:00,3.2022,8
Akmenės Vartotojai,2022-06-03 09:00:00,3.1273,8
Akmenės Vartotojai,2022-06-03 10:00:00,3.7189,8
Akmenės Vartotojai,2022-06-03 11:00:00,3.3774,8
Akmenės Vartotojai,2022-06-03 12:00:00,3.6934,8
Akmenės Vartotojai,2022-06-03 13:00:00,4.7888,8
Akmenės Vartotojai,2022-06-03 14:00:00,2.6836,8
Akmenės Vartotojai,2022-06-03 15:00:00,1.8437,8
Akmenės Vartotojai,2022-06-03 16:00:00,3.273,8
Akmenės Vartotojai,2022-06-03 17:00:00,3.4281,8
Akmenės Vartotojai,2022-06-03 18:00:00,1.8639,8
Akmenės Vartotojai,2022-06-03 19:00:00,3.132,8
Akmenės Vartotojai,2022-06-03 20:00:00,6.7643,8
Akmenės Vartotojai,2022-06-03 21:00:00,5.9971,8
Akmenės Vartotojai,2022-06-03 22:00:00,4.5697,8
Akmenės Vartotojai,2022-06-03 23:00:00,2.2323,8
Akmenės Vartotojai,2022-06-04 00:00:00,1.7688,8
Akmenės Vartotojai,2022-06-04 01:00:00,1.9346,8
Akmenės Vartotojai,2022-06-04 02:00:00,2.7325,8
Akmenės Vartotojai,2022-06-04 03:00:00,3.5417,8
Akmenės Vartotojai,2022-06-04 04:00:00,2.2167,8
Akmenės Vartotojai,2022-06-04 05:00:00,3.7114,8
Akmenės Vartotojai,2022-06-04 06:00:00,1.9927,8
Akmenės Vartotojai,2022-06-04 07:00:00,3.3971,8
Akmenės Vartotojai,2022-06-04 08:00:00,5.9163,8
Akmenės Vartotojai,2022-06-04 09:00:00,2.9944,8
Akmenės Vartotojai,2022-06-04 10:00:00,3.7739,8
Akmenės Vartotojai,2022-06-04 11:00:00,3.6179,8
Akmenės Vartotojai,2022-06-04 12:00:00,7.5019,8
Akmenės Vartotojai,2022-06-04 13:00:00,5.7015,8
Akmenės Vartotojai,2022-06-04 14:00:00,3.7666,8
Akmenės Vartotojai,2022-06-04 15:00:00,2.6048,8
Akmenės Vartotojai,2022-06-04 16:00:00,1.875,8
Akmenės Vartotojai,2022-06-04 17:00:00,2.4185,8
Akmenės Vartotojai,2022-06-04 18:00:00,1.7384,8
Akmenės Vartotojai,2022-06-04 19:00:00,2.0679,8
Akmenės Vartotojai,2022-06-04 20:00:00,4.1876,8
Akmenės Vartotojai,2022-06-04 21:00:00,2.6149,8
Akmenės Vartotojai,2022-06-04 22:00:00,3.9801,8
Akmenės Vartotojai,2022-06-04 23:00:00,2.7632,8
Akmenės Vartotojai,2022-06-05 00:00:00,1.8198,8
Akmenės Vartotojai,2022-06-05 01:00:00,1.4394,8
Akmenės Vartotojai,2022-06-05 02:00:00,2.032,8
Akmenės Vartotojai,2022-06-05 03:00:00,1.383,8
Akmenės Vartotojai,2022-06-05 04:00:00,1.3066,8
Akmenės Vartotojai,2022-06-05 05:00:00,1.6431,8
Akmenės Vartotojai,2022-06-05 06:00:00,1.1574,8
Akmenės Vartotojai,2022-06-05 07:00:00,3.6548,8
Akmenės Vartotojai,2022-06-05 08:00:00,2.7341,8
Akmenės Vartotojai,2022-06-05 09:00:00,3.1159,8
Akmenės Vartotojai,2022-06-05 10:00:00,3.7136,8
Akmenės Vartotojai,2022-06-05 11:00:00,5.0828,8
Akmenės Vartotojai,2022-06-05 12:00:00,4.3348,8
Akmenės Vartotojai,2022-06-05 13:00:00,2.4733,8
Akmenės Vartotojai,2022-06-05 14:00:00,6.3499,8
Akmenės Vartotojai,2022-06-05 15:00:00,3.1809,8
Akmenės Vartotojai,2022-06-05 16:00:00,2.3434,8
Akmenės Vartotojai,2022-06-05 17:00:00,4.5352,8
Akmenės Vartotojai,2022-06-05 18:00:00,7.2702,8
Akmenės Vartotojai,2022-06-05 19:00:00,7.5123,8
Akmenės Vartotojai,2022-06-05 20:00:00,4.4579,8
Akmenės Vartotojai,2022-06-05 21:00:00,4.1201,8
Akmenės Vartotojai,2022-06-05 22:00:00,3.6388,8
Akmenės Vartotojai,2022-06-05 23:00:00,4.5364,8
