GR_NAME,PL_T,P+,OBJ_COUNT
Akmenės Vartotojai,2022-12-01 00:00:00,6.7323,8
Akmenės Vartotojai,2022-12-01 01:00:00,6.6178,8
Akmenės Vartotojai,2022-12-01 02:00:00,3.4243,8
Akmenės Vartotojai,2022-12-01 03:00:00,3.2653,8
Akmenės Vartotojai,2022-12-01 04:00:00,4.2826,8
Akmenės Vartotojai,2022-12-01 05:00:00,3.2931,8
Akmenės Vartotojai,2022-12-01 06:00:00,4.5635,8
Akmenės Vartotojai,2022-12-01 07:00:00,7.2407,8
Akmenės Vartotojai,2022-12-01 08:00:00,3.8866,8
Akmenės Vartotojai,2022-12-01 09:00:00,5.107,8
Akmenės Vartotojai,2022-12-01 10:00:00,7.2591,8
Akmenės Vartotojai,2022-12-01 11:00:00,4.2232,8
Akmenės Vartotojai,2022-12-01 12:00:00,4.4719,8
Akmenės Vartotojai,2022-12-01 13:00:00,2.2757,8
Akmenės Vartotojai,2022-12-01 14:00:00,3.6314,8
Akmenės Vartotojai,2022-12-01 15:00:00,6.3762,8
Akmenės Vartotojai,2022-12-01 16:00:00,7.7197,8
Akmenės Vartotojai,2022-12-01 17:00:00,8.025,8
Akmenės Vartotojai,2022-12-01 18:00:00,5.357,8
Akmenės Vartotojai,2022-12-01 19:00:00,6.5482,8
Akmenės Vartotojai,2022-12-01 20:00:00,8.5103,8
Akmenės Vartotojai,2022-12-01 21:00:00,7.2878,8
Akmenės Vartotojai,2022-12-01 22:00:00,6.3024,8
Akmenės Vartotojai,2022-12-01 23:00:00,3.9572,8
Akmenės Vartotojai,2022-12-02 00:00:00,6.1116,8
Akmenės Vartotojai,2022-12-02 01:00:00,5.8016,8
Akmenės Vartotojai,2022-12-02 02:00:00,5.3481,8
Akmenės Vartotojai,2022-12-02 03:00:00,4.9825,8
Akmenės Vartotojai,2022-12-02 04:00:00,5.7303,8
Akmenės Vartotojai,2022-12-02 05:00:00,4.4881,8
Akmenės Vartotojai,2022-12-02 06:00:00,6.1245,8
Akmenės Vartotojai,2022-12-02 07:00:00,5.0714,8
Akmenės Vartotojai,2022-12-02 08:00:00,4.8427,8
Akmenės Vartotojai,2022-12-02 09:00:00,6.9845,8
Akmenės Vartotojai,2022-12-02 10:00:00,5.1236,8
Akmenės Vartotojai,2022-12-02 11:00:00,3.9226,8
Akmenės Vartotojai,2022-12-02 12:00:00,4.3167,8
Akmenės Vartotojai,2022-12-02 13:00:00,6.2997,8
Akmenės Vartotojai,2022-12-02 14:00:00,6.8541,8
Akmenės Vartotojai,2022-12-02 15:00:00,7.4861,8
Akmenės Vartotojai,2022-12-02 16:00:00,5.5192,8
Akmenės Vartotojai,2022-12-02 17:00:00,4.5181,8
Akmenės Vartotojai,2022-12-02 18:00:00,8.1036,8
Akmenės Vartotojai,2022-12-02 19:00:00,7.2951,8
Akmenės Vartotojai,2022-12-02 20:00:00,7.3353,8
Akmenės Vartotojai,2022-12-02 21:00:00,8.4025,8
Akmenės Vartotojai,2022-12-02 22:00:00,5.5685,8
Akmenės Vartotojai,2022-12-02 23:00:00,6.9316,8
Akmenės Vartotojai,2022-12-03 00:00:00,3.6132,8
Akmenės Vartotojai,2022-12-03 01:00:00,6.9848,8
Akmenės Vartotojai,2022-12-03 02:00:00,7.0253,8
