GR_NAME,PL_T,P+,OBJ_COUNT
Akmenės Vartotojai,2022-04-01 00:00:00,3.6291,6
Akmenės Vartotojai,2022-04-01 01:00:00,6.0088,6
Akmenės Vartotojai,2022-04-01 02:00:00,4.1813,6
Akmenės Vartotojai,2022-04-01 03:00:00,5.4281,6
Akmenės Vartotojai,2022-04-01 04:00:00,4.6357,6
Akmenės Vartotojai,2022-04-01 05:00:00,3.7649,6
Akmenės Vartotojai,2022-04-01 06:00:00,7.4009,6
Akmenės Vartotojai,2022-04-01 07:00:00,5.186,6
Akmenės Vartotojai,2022-04-01 08:00:00,4.3538,6
Akmenės Vartotojai,2022-04-01 09:00:00,5.0676,6
Akmenės Vartotojai,2022-04-01 10:00:00,6.4094,6
Akmenės Vartotojai,2022-04-01 11:00:00,4.3352,6
Akmenės Vartotojai,2022-04-01 12:00:00,2.7492,6
Akmenės Vartotojai,2022-04-01 13:00:00,4.8308,6
Akmenės Vartotojai,2022-04-01 14:00:00,3.8022,6
Akmenės Vartotojai,2022-04-01 15:00:00,4.2219,6
Akmenės Vartotojai,2022-04-01 16:00:00,6.8954,6
Akmenės Vartotojai,2022-04-01 17:00:00,3.4604,6
Akmenės Vartotojai,2022-04-01 18:00:00,4.2921,6
Akmenės Vartotojai,2022-04-01 19:00:00,4.7475,6
Akmenės Vartotojai,2022-04-01 20:00:00,7.7505,6
Akmenės Vartotojai,2022-04-01 21:00:00,7.0446,6
Akmenės Vartotojai,2022-04-01 22:00:00,6.4558,6
Akmenės Vartotojai,2022-04-01 23:00:00,5.4258,6
Akmenės Vartotojai,2022-04-02 00:00:00,4.4435,6
Akmenės Vartotojai,2022-04-02 01:00:00,4.9904,6
Akmenės Vartotojai,2022-04-02 02:00:00,3.7165,6
Akmenės Vartotojai,2022-04-02 03:00:00,4.7281,6
Akmenės Vartotojai,2022-04-02 04:00:00,4.2805,6
Akmenės Vartotojai,2022-04-02 05:00:00,5.3452,6
Akmenės Vartotojai,2022-04-02 06:00:00,4.4194,6
Akmenės Vartotojai,2022-04-02 07:00:00,4.0078,6
Akmenės Vartotojai,2022-04-02 08:00:00,4.4263,6
Akmenės Vartotojai,2022-04-02 09:00:00,8.2604,6
Akmenės Vartotojai,2022-04-02 10:00:00,7.4454,6
Akmenės Vartotojai,2022-04-02 11:00:00,6.5985,6
Akmenės Vartotojai,2022-04-02 12:00:00,4.0987,6
Akmenės Vartotojai,2022-04-02 13:00:00,4.1715,6
Akmenės Vartotojai,2022-04-02 14:00:00,5.1702,6
Akmenės Vartotojai,2022-04-02 15:00:00,4.0824,6
Akmenės Vartotojai,2022-04-02 16:00:00,5.4889,6
Akmenės Vartotojai,2022-04-02 17:00:00,6.2692,6
Akmenės Vartotojai,2022-04-02 18:00:00,5.0744,6
Akmenės Vartotojai,2022-04-02 19:00:00,4.9121,6
Akmenės Vartotojai,2022-04-02 20:00:00,5.7482,6
Akmenės Vartotojai,2022-04-02 21:00:00,8.0487,6
Akmenės Vartotojai,2022-04-02 22:00:00,8.7289,6
Akmenės Vartotojai,2022-04-02 23:00:00,6.8068,6
Akmenės Vartotojai,2022-04-03 00:00:00,6.007,6
Akmenės Vartotojai,2022-04-03 01:00:00,4.5572,6
Akmenės Vartotojai,2022-04-03 02:00:00,5.6749,6
Akmenės Vartotojai,2022-04-03 03:00:00,4.7256,6
Akmenės Vartotojai,2022-04-03 04:00:00,5.5471,6
Akmenės Vartotojai,2022-04-03 05:00:00,6.2692,6
Akmenės Vartotojai,2022-04-03 06:00:00,5.4937,6
Akmenės Vartotojai,2022-04-03 07:00:00,6.8328,6
Akmenės Vartotojai,2022-04-03 08:00:00,7.9505,6
Akmenės Vartotojai,2022-04-03 09:00:00,5.8762,6
Akmenės Vartotojai,2022-04-03 10:00:00,4.8963,6
Akmenės Vartotojai,2022-04-03 11:00:00,3.252,6
Akmenės Vartotojai,2022-04-03 12:00:00,3.9344,6
Akmenės Vartotojai,2022-04-03 13:00:00,2.7614,6
Akmenės Vartotojai,2022-04-03 14:00:00,3.2725,6
Akmenės Vartotojai,2022-04-03 15:00:00,5.0066,6
Akmenės Vartotojai,2022-04-03 16:00:00,5.6394,6
Akmenės Vartotojai,2022-04-03 17:00:00,5.9113,6
Akmenės Vartotojai,2022-04-03 18:00:00,6.405,6
